event_id_cnty,event_date,event_type,sub_event_type,latitude,longitude,geo_precision,fatalities
UKR186068,9/28/2024,Battles,Armed clash,48.4837,37.8688,2,0
UKR186069,9/28/2024,Battles,Armed clash,48.2323,37.3382,2,0
UKR186070,9/28/2024,Battles,Armed clash,48.2629,37.3789,2,0
UKR186071,9/28/2024,Battles,Armed clash,48.0965,37.3796,2,0
UKR185750,9/27/2024,Battles,Armed clash,46.6799,32.6925,2,3
UKR185754,9/27/2024,Battles,Armed clash,48.4837,37.8688,2,0
UKR185755,9/27/2024,Battles,Armed clash,48.7329,38.2154,2,0
UKR185759,9/27/2024,Battles,Armed clash,47.8601,37.2135,2,0
UKR185763,9/27/2024,Battles,Armed clash,48.5869,37.8324,2,1
UKR185766,9/27/2024,Battles,Armed clash,48.4615,37.0852,2,4
UKR185769,9/27/2024,Battles,Armed clash,48.6165,37.5292,2,2
UKR185773,9/27/2024,Battles,Armed clash,47.9636,37.4383,2,0
UKR185776,9/27/2024,Battles,Armed clash,49.5858,37.7083,2,0
UKR185777,9/27/2024,Battles,Armed clash,50.255,36.425,2,0
UKR185780,9/27/2024,Battles,Armed clash,49.245,37.9205,2,0
UKR185781,9/27/2024,Battles,Armed clash,48.2629,37.3789,2,0
UKR185782,9/27/2024,Battles,Armed clash,48.6419,37.8589,2,1
UKR185785,9/27/2024,Battles,Armed clash,48.2969,37.6544,2,2
UKR185787,9/27/2024,Battles,Armed clash,47.8755,37.3454,2,0
UKR185791,9/27/2024,Battles,Armed clash,46.6558,32.6178,3,8
UKR185797,9/27/2024,Battles,Armed clash,47.4569,35.7258,2,4
UKR185799,9/27/2024,Battles,Armed clash,47.8659,37.4083,2,0
UKR185802,9/27/2024,Battles,Armed clash,49.5204,37.7208,2,0
UKR185804,9/27/2024,Battles,Armed clash,49.7182,37.6713,2,0
UKR185806,9/27/2024,Battles,Armed clash,49.7106,37.6152,2,2
UKR185808,9/27/2024,Battles,Armed clash,47.9836,37.2823,2,1
UKR185812,9/27/2024,Battles,Armed clash,49.4663,37.8039,2,0
UKR185813,9/27/2024,Battles,Armed clash,50.2037,36.4077,2,3
UKR185814,9/27/2024,Battles,Armed clash,48.2246,37.2648,2,0
UKR185815,9/27/2024,Battles,Armed clash,49.2265,37.9863,2,2
UKR185816,9/27/2024,Battles,Armed clash,47.5479,35.553,2,0
UKR185818,9/27/2024,Battles,Armed clash,48.1811,37.3484,2,0
UKR185821,9/27/2024,Battles,Armed clash,48.1366,37.376,2,0
UKR185825,9/27/2024,Battles,Armed clash,49.1581,37.9749,2,1
UKR185826,9/27/2024,Battles,Armed clash,48.3319,37.8358,2,0
UKR185830,9/27/2024,Battles,Armed clash,47.5621,35.6972,2,0
UKR185831,9/27/2024,Battles,Armed clash,47.7807,36.6353,2,0
UKR185832,9/27/2024,Battles,Armed clash,48.2053,37.3388,2,0
UKR185836,9/27/2024,Battles,Armed clash,49.6193,37.7098,2,2
UKR185837,9/27/2024,Battles,Armed clash,49.1267,37.9703,2,0
UKR185838,9/27/2024,Battles,Armed clash,50.0984,37.3589,2,0
UKR185839,9/27/2024,Battles,Armed clash,48.2889,37.4132,2,0
UKR185843,9/27/2024,Battles,Armed clash,47.8691,37.4424,2,0
UKR185845,9/27/2024,Battles,Armed clash,49.394,37.4445,2,2
UKR185849,9/27/2024,Battles,Armed clash,48.5234,37.8121,2,0
UKR185852,9/27/2024,Battles,Armed clash,47.7868,36.7004,2,3
UKR185853,9/27/2024,Battles,Armed clash,47.4478,35.837,2,0
UKR185854,9/27/2024,Battles,Armed clash,48.1697,38.22,2,2
UKR185855,9/27/2024,Battles,Armed clash,48.1478,37.2977,2,0
UKR185860,9/27/2024,Battles,Armed clash,48.8533,37.6065,2,2
UKR185862,9/27/2024,Battles,Armed clash,50.2405,36.7931,2,0
UKR185865,9/27/2024,Battles,Armed clash,48.5365,37.827,2,0
UKR185866,9/27/2024,Battles,Armed clash,48.3225,37.7604,2,2
UKR185868,9/27/2024,Battles,Armed clash,49.7634,37.7053,2,0
UKR185870,9/27/2024,Battles,Armed clash,48.3934,37.8453,2,2
UKR185871,9/27/2024,Battles,Armed clash,49.0173,37.9613,2,1
UKR185873,9/27/2024,Battles,Armed clash,48.0842,37.3166,2,0
UKR185875,9/27/2024,Battles,Armed clash,50.3086,37.0117,2,0
UKR185879,9/27/2024,Battles,Armed clash,48.859,38.1962,2,0
UKR185881,9/27/2024,Battles,Armed clash,47.8265,37.3127,2,0
UKR185882,9/27/2024,Battles,Armed clash,50.2908,36.9411,2,4
UKR185883,9/27/2024,Battles,Armed clash,50.2989,37.0333,2,3
UKR185884,9/27/2024,Battles,Armed clash,48.3034,37.5167,2,0
UKR185885,9/27/2024,Battles,Armed clash,47.7789,37.2481,2,0
UKR185888,9/27/2024,Battles,Armed clash,48.7007,37.9458,2,2
UKR185890,9/27/2024,Battles,Armed clash,49.0194,37.9208,2,0
UKR185893,9/27/2024,Battles,Armed clash,48.0591,37.417,2,0
UKR185895,9/27/2024,Battles,Armed clash,47.7943,36.9905,2,3
UKR185764,9/27/2024,Battles,Armed clash,48.2129,37.2195,2,0
UKR185822,9/27/2024,Battles,Armed clash,48.2501,37.3301,2,0
UKR185574,9/26/2024,Battles,Armed clash,48.4837,37.8688,2,0
UKR185577,9/26/2024,Battles,Armed clash,48.7329,38.2154,2,0
UKR185581,9/26/2024,Battles,Armed clash,47.8601,37.2135,2,0
UKR185596,9/26/2024,Battles,Armed clash,47.9636,37.4383,2,0
UKR185600,9/26/2024,Battles,Armed clash,49.5858,37.7083,2,0
UKR185601,9/26/2024,Battles,Armed clash,50.255,36.425,2,0
UKR185604,9/26/2024,Battles,Armed clash,49.245,37.9205,2,0
UKR185605,9/26/2024,Battles,Armed clash,48.2629,37.3789,2,0
UKR185606,9/26/2024,Battles,Armed clash,48.6419,37.8589,2,0
UKR185611,9/26/2024,Battles,Armed clash,47.8755,37.3454,2,0
UKR185612,9/26/2024,Battles,Armed clash,49.1819,37.8649,2,0
UKR185617,9/26/2024,Battles,Armed clash,46.6558,32.6178,3,103
UKR185619,9/26/2024,Battles,Armed clash,46.6558,32.6178,3,26
UKR185629,9/26/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR185630,9/26/2024,Battles,Armed clash,48.6783,39.6891,2,0
UKR185632,9/26/2024,Battles,Armed clash,47.8659,37.4083,2,0
UKR185636,9/26/2024,Battles,Armed clash,48.2419,37.3372,2,14
UKR185639,9/26/2024,Battles,Armed clash,48.2323,37.3382,2,15
UKR185647,9/26/2024,Battles,Armed clash,48.3701,37.801,2,0
UKR185650,9/26/2024,Battles,Armed clash,48.8894,36.3176,2,0
UKR185651,9/26/2024,Battles,Armed clash,48.2246,37.2648,2,15
UKR185653,9/26/2024,Battles,Armed clash,47.9749,37.3933,2,0
UKR185660,9/26/2024,Battles,Armed clash,48.1811,37.3484,2,14
UKR185663,9/26/2024,Battles,Armed clash,48.7002,37.8513,2,0
UKR185667,9/26/2024,Battles,Armed clash,48.1849,37.3889,2,15
UKR185672,9/26/2024,Battles,Armed clash,48.3515,37.837,2,0
UKR185673,9/26/2024,Battles,Armed clash,49.1581,37.9749,2,0
UKR185679,9/26/2024,Battles,Armed clash,48.2053,37.3388,2,14
UKR185681,9/26/2024,Battles,Armed clash,49.1267,37.9703,2,0
UKR185682,9/26/2024,Battles,Armed clash,48.2889,37.4132,2,0
UKR185687,9/26/2024,Battles,Armed clash,47.8691,37.4424,2,0
UKR185691,9/26/2024,Battles,Armed clash,47.7716,37.8709,2,0
UKR185700,9/26/2024,Battles,Armed clash,47.4478,35.837,2,0
UKR185702,9/26/2024,Battles,Armed clash,48.1478,37.2977,2,14
UKR185706,9/26/2024,Battles,Armed clash,48.3943,37.7901,2,0
UKR185709,9/26/2024,Battles,Armed clash,48.8082,38.2588,2,0
UKR185712,9/26/2024,Battles,Armed clash,50.2405,36.7931,2,0
UKR185713,9/26/2024,Battles,Armed clash,49.4689,37.9059,2,0
UKR185721,9/26/2024,Battles,Armed clash,49.7634,37.7053,2,0
UKR185724,9/26/2024,Battles,Armed clash,48.3934,37.8453,2,0
UKR185726,9/26/2024,Battles,Armed clash,49.0173,37.9613,2,0
UKR185727,9/26/2024,Battles,Armed clash,48.0842,37.3166,2,0
UKR185728,9/26/2024,Battles,Armed clash,50.3086,37.0117,2,0
UKR185734,9/26/2024,Battles,Armed clash,48.859,38.1962,2,0
UKR185738,9/26/2024,Battles,Armed clash,48.096,37.6666,2,0
UKR185740,9/26/2024,Battles,Armed clash,50.2908,36.9411,2,0
UKR185742,9/26/2024,Battles,Armed clash,47.7789,37.2481,2,0
UKR185747,9/26/2024,Battles,Armed clash,48.3294,37.5767,2,15
UKR185748,9/26/2024,Battles,Armed clash,48.0591,37.417,2,0
UKR185668,9/26/2024,Battles,Armed clash,48.2501,37.3301,2,0
UKR185400,9/25/2024,Battles,Armed clash,48.7329,38.2154,2,0
UKR185411,9/25/2024,Battles,Armed clash,48.5869,37.8324,2,0
UKR185424,9/25/2024,Battles,Armed clash,47.9636,37.4383,2,0
UKR185425,9/25/2024,Battles,Armed clash,48.0565,37.3718,2,3
UKR185426,9/25/2024,Battles,Armed clash,49.5858,37.7083,2,0
UKR185427,9/25/2024,Battles,Armed clash,50.255,36.425,2,0
UKR185429,9/25/2024,Battles,Non-state actor overtakes territory,47.9935,37.4014,1,0
UKR185431,9/25/2024,Battles,Armed clash,49.245,37.9205,2,0
UKR185432,9/25/2024,Battles,Armed clash,48.2629,37.3789,2,29
UKR185433,9/25/2024,Battles,Non-state actor overtakes territory,48.6419,37.8589,1,0
UKR185443,9/25/2024,Battles,Armed clash,46.6558,32.6178,3,22
UKR185448,9/25/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR185449,9/25/2024,Battles,Armed clash,49.5713,37.7169,2,2
UKR185453,9/25/2024,Battles,Armed clash,47.8659,37.4083,2,31
UKR185454,9/25/2024,Battles,Armed clash,46.7035,32.9807,2,0
UKR185463,9/25/2024,Battles,Armed clash,49.4663,37.8039,2,2
UKR185466,9/25/2024,Battles,Armed clash,48.2246,37.2648,2,29
UKR185467,9/25/2024,Battles,Armed clash,47.9749,37.3933,2,0
UKR185482,9/25/2024,Battles,Armed clash,48.3515,37.837,2,0
UKR185485,9/25/2024,Battles,Armed clash,47.5621,35.6972,2,0
UKR185487,9/25/2024,Battles,Armed clash,48.2053,37.3388,2,29
UKR185490,9/25/2024,Battles,Armed clash,49.1555,37.9502,2,0
UKR185491,9/25/2024,Battles,Armed clash,49.1267,37.9703,2,0
UKR185492,9/25/2024,Battles,Armed clash,48.2889,37.4132,2,29
UKR185499,9/25/2024,Battles,Armed clash,49.7162,37.7171,2,0
UKR185512,9/25/2024,Battles,Armed clash,47.4478,35.837,2,0
UKR185514,9/25/2024,Battles,Armed clash,48.1478,37.2977,2,28
UKR185517,9/25/2024,Battles,Armed clash,48.3943,37.7901,2,2
UKR185523,9/25/2024,Battles,Armed clash,49.4689,37.9059,2,0
UKR185529,9/25/2024,Battles,Armed clash,49.7634,37.7053,2,0
UKR185533,9/25/2024,Battles,Armed clash,48.3934,37.8453,2,0
UKR185534,9/25/2024,Battles,Armed clash,48.0842,37.3166,2,0
UKR185535,9/25/2024,Battles,Armed clash,50.3086,37.0117,2,0
UKR185542,9/25/2024,Battles,Armed clash,47.4278,35.9898,2,0
UKR185545,9/25/2024,Battles,Armed clash,48.096,37.6666,2,0
UKR185547,9/25/2024,Battles,Armed clash,50.2908,36.9411,2,3
UKR185551,9/25/2024,Battles,Armed clash,47.7789,37.2481,2,0
UKR185553,9/25/2024,Battles,Armed clash,48.9322,37.9425,2,0
UKR185558,9/25/2024,Battles,Armed clash,49.0194,37.9208,2,0
UKR185192,9/24/2024,Battles,Armed clash,49.242,37.8105,2,0
UKR185200,9/24/2024,Battles,Armed clash,48.4837,37.8688,2,0
UKR185202,9/24/2024,Battles,Armed clash,48.9259,38.2467,2,0
UKR185216,9/24/2024,Battles,Armed clash,49.3142,37.8493,2,0
UKR185218,9/24/2024,Battles,Armed clash,47.9451,37.2706,2,0
UKR185219,9/24/2024,Battles,Armed clash,48.9161,37.8541,2,0
UKR185221,9/24/2024,Battles,Armed clash,48.9207,38.0425,2,0
UKR185223,9/24/2024,Battles,Armed clash,49.263,37.8575,2,0
UKR185227,9/24/2024,Battles,Armed clash,47.9636,37.4383,2,0
UKR185230,9/24/2024,Battles,Armed clash,50.255,36.425,2,0
UKR185233,9/24/2024,Battles,Armed clash,49.245,37.9205,2,0
UKR185237,9/24/2024,Battles,Armed clash,48.6107,37.8622,2,0
UKR185238,9/24/2024,Battles,Armed clash,47.8755,37.3454,1,0
UKR185251,9/24/2024,Battles,Armed clash,47.8659,37.4083,1,3
UKR185255,9/24/2024,Battles,Armed clash,48.2419,37.3372,2,0
UKR185256,9/24/2024,Battles,Armed clash,49.5204,37.7208,1,2
UKR185267,9/24/2024,Battles,Armed clash,49.4663,37.8039,2,0
UKR185271,9/24/2024,Battles,Armed clash,50.2037,36.4077,2,0
UKR185272,9/24/2024,Battles,Armed clash,49.2265,37.9863,2,0
UKR185279,9/24/2024,Battles,Armed clash,48.1811,37.3484,2,0
UKR185281,9/24/2024,Battles,Armed clash,48.7002,37.8513,2,0
UKR185285,9/24/2024,Battles,Armed clash,48.1849,37.3889,1,4
UKR185290,9/24/2024,Battles,Armed clash,48.3515,37.837,2,0
UKR185291,9/24/2024,Battles,Armed clash,49.1581,37.9749,2,0
UKR185292,9/24/2024,Battles,Armed clash,48.3319,37.8358,2,0
UKR185298,9/24/2024,Battles,Armed clash,48.2053,37.3388,2,0
UKR185301,9/24/2024,Battles,Armed clash,49.1267,37.9703,2,0
UKR185302,9/24/2024,Battles,Armed clash,48.2889,37.4132,2,0
UKR185311,9/24/2024,Battles,Armed clash,47.7579,37.2176,2,0
UKR185314,9/24/2024,Battles,Armed clash,49.5693,37.8295,2,0
UKR185329,9/24/2024,Battles,Armed clash,48.1478,37.2977,2,0
UKR185332,9/24/2024,Battles,Armed clash,48.3943,37.7901,1,2
UKR185339,9/24/2024,Battles,Armed clash,49.4689,37.9059,2,0
UKR185343,9/24/2024,Battles,Armed clash,48.5365,37.827,2,0
UKR185348,9/24/2024,Battles,Armed clash,49.7634,37.7053,2,0
UKR185349,9/24/2024,Battles,Armed clash,49.0969,37.9631,2,0
UKR185351,9/24/2024,Battles,Armed clash,48.3934,37.8453,1,0
UKR185352,9/24/2024,Battles,Armed clash,49.0173,37.9613,2,0
UKR185353,9/24/2024,Battles,Armed clash,48.0842,37.3166,2,0
UKR185355,9/24/2024,Battles,Armed clash,50.3086,37.0117,2,0
UKR185359,9/24/2024,Battles,Armed clash,48.0947,37.3586,2,0
UKR185364,9/24/2024,Battles,Armed clash,48.8548,38.2707,2,0
UKR185366,9/24/2024,Battles,Armed clash,47.8265,37.3127,2,0
UKR185368,9/24/2024,Battles,Armed clash,50.2908,36.9411,1,3
UKR185370,9/24/2024,Battles,Armed clash,48.3034,37.5167,2,0
UKR185371,9/24/2024,Battles,Armed clash,47.7789,37.2481,1,0
UKR185377,9/24/2024,Battles,Armed clash,49.0194,37.9208,2,0
UKR185378,9/24/2024,Battles,Armed clash,48.3294,37.5767,1,4
UKR185379,9/24/2024,Battles,Armed clash,48.0591,37.417,2,0
UKR185382,9/24/2024,Battles,Armed clash,48.2259,37.3678,2,0
UKR185026,9/23/2024,Battles,Armed clash,48.4837,37.8688,2,1
UKR185036,9/23/2024,Battles,Armed clash,49.3142,37.8493,2,0
UKR185038,9/23/2024,Battles,Armed clash,48.4136,37.8798,2,0
UKR185039,9/23/2024,Battles,Armed clash,48.9161,37.8541,2,0
UKR185040,9/23/2024,Battles,Armed clash,47.5456,37.5186,2,1
UKR185041,9/23/2024,Battles,Armed clash,47.7847,36.1898,2,2
UKR185043,9/23/2024,Battles,Armed clash,48.9207,38.0425,2,0
UKR185045,9/23/2024,Battles,Armed clash,49.263,37.8575,2,0
UKR185046,9/23/2024,Battles,Armed clash,49.0799,36.6888,2,0
UKR185048,9/23/2024,Battles,Armed clash,47.9636,37.4383,2,12
UKR185050,9/23/2024,Battles,Armed clash,48.0072,37.7148,2,1
UKR185052,9/23/2024,Battles,Armed clash,49.5858,37.7083,2,0
UKR185055,9/23/2024,Battles,Armed clash,48.2629,37.3789,2,13
UKR185058,9/23/2024,Battles,Armed clash,48.6107,37.8622,2,1
UKR185060,9/23/2024,Battles,Armed clash,47.8755,37.3454,2,12
UKR185063,9/23/2024,Battles,Armed clash,46.6558,32.6178,2,26
UKR185069,9/23/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR185070,9/23/2024,Battles,Armed clash,48.6783,39.6891,2,1
UKR185071,9/23/2024,Battles,Armed clash,49.5713,37.7169,2,0
UKR185075,9/23/2024,Battles,Armed clash,47.8659,37.4083,2,12
UKR185078,9/23/2024,Battles,Armed clash,48.2419,37.3372,2,11
UKR185079,9/23/2024,Battles,Armed clash,49.7182,37.6713,2,0
UKR185081,9/23/2024,Battles,Armed clash,49.7106,37.6152,2,1
UKR185082,9/23/2024,Battles,Armed clash,48.0307,37.3728,2,11
UKR185083,9/23/2024,Battles,Armed clash,47.9836,37.2823,2,13
UKR185086,9/23/2024,Battles,Armed clash,49.4663,37.8039,2,1
UKR185088,9/23/2024,Battles,Armed clash,50.2037,36.4077,2,27
UKR185090,9/23/2024,Battles,Armed clash,49.2265,37.9863,2,2
UKR185091,9/23/2024,Battles,Armed clash,47.9749,37.3933,2,12
UKR185097,9/23/2024,Battles,Armed clash,48.1811,37.3484,2,12
UKR185103,9/23/2024,Battles,Armed clash,48.1849,37.3889,2,12
UKR185106,9/23/2024,Battles,Armed clash,48.2986,37.3804,2,12
UKR185108,9/23/2024,Battles,Armed clash,48.3515,37.837,2,1
UKR185110,9/23/2024,Battles,Armed clash,49.1581,37.9749,2,1
UKR185113,9/23/2024,Battles,Armed clash,47.6471,37.3491,2,0
UKR185114,9/23/2024,Battles,Armed clash,48.2053,37.3388,2,12
UKR185116,9/23/2024,Battles,Armed clash,48.2889,37.4132,2,12
UKR185118,9/23/2024,Battles,Armed clash,49.8406,37.968,2,1
UKR185121,9/23/2024,Battles,Armed clash,48.2816,37.7747,2,1
UKR185122,9/23/2024,Battles,Armed clash,48.1635,37.645,2,12
UKR185123,9/23/2024,Battles,Armed clash,47.7579,37.2176,2,0
UKR185126,9/23/2024,Battles,Armed clash,48.281,37.1814,2,12
UKR185131,9/23/2024,Battles,Armed clash,48.5234,37.8121,2,1
UKR185134,9/23/2024,Battles,Armed clash,47.7868,36.7004,2,2
UKR185135,9/23/2024,Battles,Armed clash,47.4478,35.837,2,0
UKR185138,9/23/2024,Battles,Armed clash,47.8601,37.0037,2,2
UKR185141,9/23/2024,Battles,Armed clash,48.8726,38.096,2,1
UKR185146,9/23/2024,Battles,Armed clash,49.4689,37.9059,2,0
UKR185149,9/23/2024,Battles,Armed clash,48.5365,37.827,2,2
UKR185153,9/23/2024,Battles,Armed clash,47.8235,36.5722,2,1
UKR185155,9/23/2024,Battles,Armed clash,48.3934,37.8453,2,1
UKR185156,9/23/2024,Battles,Armed clash,49.0173,37.9613,2,2
UKR185157,9/23/2024,Battles,Armed clash,48.0842,37.3166,2,12
UKR185159,9/23/2024,Battles,Armed clash,50.3086,37.0117,2,24
UKR185163,9/23/2024,Battles,Armed clash,48.0947,37.3586,2,12
UKR185167,9/23/2024,Battles,Armed clash,47.4278,35.9898,2,0
UKR185170,9/23/2024,Battles,Armed clash,48.859,38.1962,2,1
UKR185176,9/23/2024,Battles,Armed clash,50.2908,36.9411,2,3
UKR185177,9/23/2024,Battles,Armed clash,50.2989,37.0333,2,3
UKR185179,9/23/2024,Battles,Armed clash,48.3034,37.5167,2,12
UKR185180,9/23/2024,Battles,Armed clash,47.7789,37.2481,2,1
UKR185183,9/23/2024,Battles,Armed clash,49.7027,37.8349,2,1
UKR185187,9/23/2024,Battles,Armed clash,48.3294,37.5767,2,0
UKR185188,9/23/2024,Battles,Armed clash,48.2259,37.3678,2,11
UKR185189,9/23/2024,Battles,Armed clash,47.7943,36.9905,2,2
UKR184861,9/22/2024,Battles,Armed clash,48.4837,37.8688,2,0
UKR184862,9/22/2024,Battles,Armed clash,48.7329,38.2154,2,0
UKR184873,9/22/2024,Battles,Armed clash,49.3142,37.8493,2,0
UKR184875,9/22/2024,Battles,Armed clash,48.4136,37.8798,2,2
UKR184876,9/22/2024,Battles,Armed clash,48.9161,37.8541,2,0
UKR184882,9/22/2024,Battles,Armed clash,49.263,37.8575,2,0
UKR184884,9/22/2024,Battles,Armed clash,47.9636,37.4383,2,0
UKR184885,9/22/2024,Battles,Armed clash,48.0565,37.3718,2,0
UKR184887,9/22/2024,Battles,Armed clash,49.5858,37.7083,2,0
UKR184888,9/22/2024,Battles,Armed clash,50.255,36.425,2,0
UKR184890,9/22/2024,Battles,Armed clash,48.2629,37.3789,2,0
UKR184891,9/22/2024,Battles,Armed clash,48.9259,38.1858,2,1
UKR184893,9/22/2024,Battles,Armed clash,48.6107,37.8622,2,0
UKR184896,9/22/2024,Battles,Armed clash,49.1819,37.8649,2,0
UKR184901,9/22/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR184902,9/22/2024,Battles,Armed clash,49.5713,37.7169,2,0
UKR184905,9/22/2024,Battles,Armed clash,47.8659,37.4083,2,0
UKR184908,9/22/2024,Battles,Armed clash,49.6312,37.9063,2,0
UKR184910,9/22/2024,Battles,Armed clash,48.2419,37.3372,2,0
UKR184912,9/22/2024,Battles,Armed clash,49.5204,37.7208,2,1
UKR184919,9/22/2024,Battles,Armed clash,49.4663,37.8039,2,0
UKR184924,9/22/2024,Battles,Armed clash,49.2265,37.9863,2,0
UKR184927,9/22/2024,Battles,Armed clash,48.1811,37.3484,2,48
UKR184931,9/22/2024,Battles,Armed clash,48.1366,37.376,2,2
UKR184937,9/22/2024,Battles,Armed clash,48.2986,37.3804,2,48
UKR184940,9/22/2024,Battles,Armed clash,48.3515,37.837,2,0
UKR184941,9/22/2024,Battles,Armed clash,49.1581,37.9749,2,0
UKR184942,9/22/2024,Battles,Armed clash,48.3319,37.8358,2,0
UKR184944,9/22/2024,Battles,Armed clash,48.2053,37.3388,2,0
UKR184945,9/22/2024,Battles,Armed clash,49.1267,37.9703,2,0
UKR184946,9/22/2024,Battles,Armed clash,48.2889,37.4132,2,49
UKR184952,9/22/2024,Battles,Armed clash,48.1635,37.645,2,0
UKR184955,9/22/2024,Battles,Armed clash,47.7579,37.2176,2,0
UKR184959,9/22/2024,Battles,Armed clash,49.7162,37.7171,2,1
UKR184965,9/22/2024,Battles,Armed clash,47.7788,37.0753,2,0
UKR184966,9/22/2024,Battles,Armed clash,48.5234,37.8121,2,0
UKR184971,9/22/2024,Battles,Armed clash,47.4478,35.837,2,0
UKR184972,9/22/2024,Battles,Armed clash,48.1478,37.2977,2,0
UKR184978,9/22/2024,Battles,Armed clash,48.3943,37.7901,2,0
UKR184982,9/22/2024,Battles,Armed clash,49.4689,37.9059,2,0
UKR184985,9/22/2024,Battles,Armed clash,48.5365,37.827,2,0
UKR184990,9/22/2024,Battles,Armed clash,49.7634,37.7053,2,0
UKR184992,9/22/2024,Battles,Armed clash,48.3934,37.8453,2,0
UKR184993,9/22/2024,Battles,Armed clash,49.0173,37.9613,2,0
UKR184994,9/22/2024,Battles,Armed clash,48.0842,37.3166,2,0
UKR184997,9/22/2024,Battles,Armed clash,50.3086,37.0117,2,0
UKR185000,9/22/2024,Battles,Armed clash,48.0947,37.3586,2,0
UKR185007,9/22/2024,Battles,Armed clash,47.8265,37.3127,2,0
UKR185009,9/22/2024,Battles,Armed clash,50.2908,36.9411,2,25
UKR185012,9/22/2024,Battles,Armed clash,48.3034,37.5167,2,0
UKR185013,9/22/2024,Battles,Armed clash,47.7789,37.2481,2,0
UKR185014,9/22/2024,Battles,Armed clash,48.8043,38.1474,2,0
UKR185022,9/22/2024,Battles,Armed clash,48.0591,37.417,2,0
UKR184659,9/21/2024,Battles,Armed clash,48.8177,37.5544,2,0
UKR184665,9/21/2024,Battles,Armed clash,48.4837,37.8688,2,1
UKR184666,9/21/2024,Battles,Armed clash,48.7329,38.2154,2,0
UKR184680,9/21/2024,Battles,Armed clash,49.3142,37.8493,2,0
UKR184683,9/21/2024,Battles,Armed clash,48.9161,37.8541,2,0
UKR184689,9/21/2024,Battles,Armed clash,47.893,35.3759,2,0
UKR184695,9/21/2024,Battles,Armed clash,47.9636,37.4383,2,8
UKR184696,9/21/2024,Battles,Armed clash,48.0565,37.3718,2,11
UKR184699,9/21/2024,Battles,Armed clash,49.5858,37.7083,2,0
UKR184700,9/21/2024,Battles,Armed clash,50.255,36.425,2,0
UKR184702,9/21/2024,Battles,Armed clash,47.9935,37.4014,2,0
UKR184703,9/21/2024,Battles,Armed clash,49.245,37.9205,2,0
UKR184704,9/21/2024,Battles,Armed clash,48.2629,37.3789,2,0
UKR184705,9/21/2024,Battles,Armed clash,48.9259,38.1858,2,0
UKR184706,9/21/2024,Battles,Armed clash,47.6639,36.2563,2,0
UKR184710,9/21/2024,Battles,Armed clash,48.5722,37.9174,2,0
UKR184712,9/21/2024,Battles,Armed clash,48.6107,37.8622,2,0
UKR184714,9/21/2024,Battles,Armed clash,49.1819,37.8649,2,8
UKR184723,9/21/2024,Battles,Armed clash,48.5279,37.9582,2,0
UKR184725,9/21/2024,Battles,Armed clash,47.8659,37.4083,2,9
UKR184729,9/21/2024,Battles,Armed clash,49.6312,37.9063,2,0
UKR184732,9/21/2024,Battles,Armed clash,48.006,37.5097,2,0
UKR184734,9/21/2024,Battles,Armed clash,48.2419,37.3372,2,27
UKR184735,9/21/2024,Battles,Armed clash,49.5204,37.7208,2,0
UKR184736,9/21/2024,Battles,Armed clash,48.2323,37.3382,2,0
UKR184741,9/21/2024,Battles,Armed clash,49.6407,37.9048,2,0
UKR184744,9/21/2024,Battles,Armed clash,49.4663,37.8039,2,0
UKR184747,9/21/2024,Battles,Armed clash,48.6255,37.7775,2,0
UKR184748,9/21/2024,Battles,Armed clash,49.2265,37.9863,2,0
UKR184749,9/21/2024,Battles,Armed clash,47.9749,37.3933,2,0
